cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	log2FC	logCPM	QL_F	direction	depth_log2FC	depth_p_value	depth_direction_agrees	n_donors	donors_high_greater	donors_high_lower	selected	depth_selected
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	SLC2A1	donor	8	8	edgeR_log2FC_high_vs_low	0.395339309905183	NA	NA	5.24223945170019e-05	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	0.395339309905183	7.13728851485244	21.6883125664092	higher_in_LYPLA1_high	0.25780236838577	0.198432046075471	True	8	6	2	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	DES	donor	8	8	edgeR_log2FC_high_vs_low	-0.833474819861766	NA	NA	6.25956602527546e-05	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	-0.833474819861766	3.96620583253953	19.8252540258089	lower_in_LYPLA1_high	0.353840838845216	0.593459936654764	False	8	1	5	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	PRNP	donor	8	8	edgeR_log2FC_high_vs_low	0.434354495230186	NA	NA	8.5958420851839e-05	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	0.434354495230186	5.47973616496256	18.6999418501453	higher_in_LYPLA1_high	0.359746922218102	0.133434524446256	True	8	8	0	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	ST6GALNAC1	donor	8	8	edgeR_log2FC_high_vs_low	-0.397549544654577	NA	NA	8.72340464338295e-05	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	-0.397549544654577	6.44656089981428	19.4769886133345	lower_in_LYPLA1_high	-0.700211179275802	0.0005555623823845	True	8	1	7	True	True
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	PHGR1	donor	8	8	edgeR_log2FC_high_vs_low	-0.326796497980428	NA	NA	0.0001295123800552	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	-0.326796497980428	10.833733469226	19.9765898926057	lower_in_LYPLA1_high	-0.0102446382183522	0.932450256741128	True	8	1	7	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	PMEPA1	donor	8	8	edgeR_log2FC_high_vs_low	-0.267281281683101	NA	NA	0.0001431275094145	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	-0.267281281683101	8.85498637034545	17.3311068856445	lower_in_LYPLA1_high	-0.355862207797195	0.0062598994465536	True	8	1	7	True	True
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	CACNG8	donor	8	8	edgeR_log2FC_high_vs_low	-0.653670788091942	NA	NA	0.0001513694663171	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	-0.653670788091942	4.05768774028238	17.1829023630712	lower_in_LYPLA1_high	-0.644169029419831	0.0716105633704736	True	8	0	8	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	CMTM6	donor	8	8	edgeR_log2FC_high_vs_low	0.253414182956547	NA	NA	0.0001614777078651	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	0.253414182956547	7.18634739816742	17.0123004399051	higher_in_LYPLA1_high	0.194801325689946	0.133095099123929	True	8	8	0	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	PTGS2	donor	8	8	edgeR_log2FC_high_vs_low	0.769945815770004	NA	NA	0.0001671906007597	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	0.769945815770004	4.7248186426381	17.2971579991056	higher_in_LYPLA1_high	0.438144747949236	0.518368889892144	True	8	5	2	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	KITLG	donor	8	8	edgeR_log2FC_high_vs_low	0.564055707177368	NA	NA	0.0001701638174132	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	0.564055707177368	4.36873292494234	16.874429453577	higher_in_LYPLA1_high	0.631883220752151	0.0471956633963085	True	8	8	0	True	True
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	PIM1	donor	8	8	edgeR_log2FC_high_vs_low	0.524540536807305	NA	NA	0.0001802063578179	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	0.524540536807305	4.74570092041525	16.7239566534844	higher_in_LYPLA1_high	0.422602616385731	0.172757420359206	True	8	6	2	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	ADIRF	donor	8	8	edgeR_log2FC_high_vs_low	-0.283673543838672	NA	NA	0.0001886879955562	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	-0.283673543838672	7.51658897458885	16.6035777751183	lower_in_LYPLA1_high	-0.0507995131495392	0.93550187907717	True	8	0	8	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	NXPE1	donor	8	8	edgeR_log2FC_high_vs_low	-0.710401423503008	NA	NA	0.0002498861241119	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	-0.710401423503008	4.39356135524276	16.9229616561103	lower_in_LYPLA1_high	-1.34686218646717	0.0087231899971608	True	8	3	5	True	True
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	MAL2	donor	8	8	edgeR_log2FC_high_vs_low	0.256087655360754	NA	NA	0.0002595089761131	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	0.256087655360754	7.9952881600469	15.7770519008764	higher_in_LYPLA1_high	0.303486095603948	0.0127826214318821	True	8	8	0	True	True
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	BEST2	donor	8	8	edgeR_log2FC_high_vs_low	-1.66153710582167	NA	NA	0.0002607311908602	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	-1.66153710582167	2.28517061512551	15.8949107343935	lower_in_LYPLA1_high	-2.62987082342616	0.102518246698862	True	8	1	5	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	C4BPB	donor	8	8	edgeR_log2FC_high_vs_low	0.471266874284619	NA	NA	0.0002676929545906	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	0.471266874284619	5.69836172487082	15.6972369462341	higher_in_LYPLA1_high	0.382408611381934	0.275659520063415	True	8	6	2	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	TACSTD2	donor	8	8	edgeR_log2FC_high_vs_low	0.483461063219395	NA	NA	0.0003534007845652	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	0.483461063219395	7.45291234131682	18.1620785260484	higher_in_LYPLA1_high	0.225309232216654	0.321375162173009	True	8	7	1	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	NCEH1	donor	8	8	edgeR_log2FC_high_vs_low	0.411701974305158	NA	NA	0.0004288827435324	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	0.411701974305158	5.40958268035164	14.5763189915671	higher_in_LYPLA1_high	0.54732167169775	0.0267603166293766	True	8	6	2	True	True
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	ADAM9	donor	8	8	edgeR_log2FC_high_vs_low	0.288343967580189	NA	NA	0.0004657997869363	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	0.288343967580189	6.54584915222879	14.2944208600829	higher_in_LYPLA1_high	0.265383132924962	0.0770460888726824	True	8	8	0	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	NPTX2	donor	8	8	edgeR_log2FC_high_vs_low	0.409146086695261	NA	NA	0.0004865397445333	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	0.409146086695261	5.97476593651159	14.3869110388846	higher_in_LYPLA1_high	0.0654692447745074	0.864384388531618	True	8	4	1	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	AP001626.1	donor	8	8	edgeR_log2FC_high_vs_low	-1.504400267559	NA	NA	0.0005158901609093	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	-1.504400267559	2.34680550667708	14.1239618944668	lower_in_LYPLA1_high	-3.53329385171833	0.0034903622480342	True	8	1	6	True	True
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	GBP2	donor	8	8	edgeR_log2FC_high_vs_low	-0.44882404733184	NA	NA	0.0005414931174275	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	-0.44882404733184	4.93268334479883	13.919954469406	lower_in_LYPLA1_high	-0.551828417367129	0.0334474075606506	True	8	0	8	True	True
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	ERO1A	donor	8	8	edgeR_log2FC_high_vs_low	0.284090894465076	NA	NA	0.0005438391313228	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	0.284090894465076	7.25096028081116	14.5377936167342	higher_in_LYPLA1_high	0.220434232549808	0.186188626151118	True	8	7	1	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	ZC3H12A	donor	8	8	edgeR_log2FC_high_vs_low	-0.31929997099454	NA	NA	0.0006732443180588	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	-0.31929997099454	5.97551535155229	13.3835325013666	lower_in_LYPLA1_high	-0.357873395830799	0.0716340387565212	True	8	1	7	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	BMX	donor	8	8	edgeR_log2FC_high_vs_low	1.99555823663141	NA	NA	0.0006836481945998	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	1.99555823663141	1.68708916353381	13.7578452419484	higher_in_LYPLA1_high	3.4221107681345	0.0815407010921665	True	8	5	1	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	IL1RN	donor	8	8	edgeR_log2FC_high_vs_low	0.742520384400268	NA	NA	0.0007510022895531	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	0.742520384400268	3.59902688498374	13.1166101270667	higher_in_LYPLA1_high	0.610350336791185	0.347147363814614	True	8	7	1	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	DUSP1	donor	8	8	edgeR_log2FC_high_vs_low	-0.282816249572387	NA	NA	0.0007736005665013	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	-0.282816249572387	7.970221567211	14.0803911818667	lower_in_LYPLA1_high	0.0156107201906634	0.902901399682632	False	8	1	7	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	IGFBP6	donor	8	8	edgeR_log2FC_high_vs_low	1.07115145810684	NA	NA	0.0008248436188012	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	1.07115145810684	3.22804364869993	13.5669125810477	higher_in_LYPLA1_high	-0.222229865351685	0.875725543119084	False	8	5	1	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	HSPA1A	donor	8	8	edgeR_log2FC_high_vs_low	-0.264692485667196	NA	NA	0.0009994904502026	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	-0.264692485667196	10.8204618948917	12.8088302696512	lower_in_LYPLA1_high	-0.0356046990936688	0.831033423125848	True	8	1	7	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	SMIM24	donor	8	8	edgeR_log2FC_high_vs_low	-0.443561255252824	NA	NA	0.0010344030616275	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	-0.443561255252824	4.99235313714234	12.3435611848503	lower_in_LYPLA1_high	-0.414914180388905	0.0825539091029192	True	8	1	7	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	PSAT1	donor	8	8	edgeR_log2FC_high_vs_low	0.422425139120011	NA	NA	0.0010548225150481	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	0.422425139120011	4.90652269612842	12.2967894151626	higher_in_LYPLA1_high	0.86091108728796	0.0008694708062687	True	8	6	2	True	True
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	TRAPPC6A	donor	8	8	edgeR_log2FC_high_vs_low	-0.275383524820873	NA	NA	0.0010549636830506	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	-0.275383524820873	6.46020238523508	12.2964693934027	lower_in_LYPLA1_high	-0.140764586751703	0.390266301334181	True	8	1	7	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	CDC25B	donor	8	8	edgeR_log2FC_high_vs_low	0.313695739159241	NA	NA	0.0010698419143039	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	0.313695739159241	5.82424752046149	12.2629916675968	higher_in_LYPLA1_high	0.260787886884398	0.173670972301146	True	8	7	1	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	SLCO4A1-AS1	donor	8	8	edgeR_log2FC_high_vs_low	-0.693947563386301	NA	NA	0.0010959855347682	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	-0.693947563386301	3.68052815321336	12.2289017394417	lower_in_LYPLA1_high	-1.23234917229144	0.0011062925563132	True	8	3	5	True	True
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	AVIL	donor	8	8	edgeR_log2FC_high_vs_low	0.915625781766081	NA	NA	0.0011123521288539	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	0.915625781766081	4.28648182835518	15.2792784387188	higher_in_LYPLA1_high	1.4962543608531	0.0825001713460354	True	8	5	3	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	ADGRF1	donor	8	8	edgeR_log2FC_high_vs_low	1.29295050247918	NA	NA	0.0011332301675909	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	1.29295050247918	2.90560419223418	12.4555743619371	higher_in_LYPLA1_high	1.01610222200626	0.502659909435785	True	8	2	5	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	EDN3	donor	8	8	edgeR_log2FC_high_vs_low	-0.966046862739148	NA	NA	0.0011675872973539	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	-0.966046862739148	2.75764954706365	12.0545641422706	lower_in_LYPLA1_high	-1.12540362569222	0.149758464632616	True	8	0	8	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	MEP1A	donor	8	8	edgeR_log2FC_high_vs_low	-0.427832858388795	NA	NA	0.0011734677551653	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	-0.427832858388795	4.86964209498154	12.0426174133242	lower_in_LYPLA1_high	-0.432551819986136	0.176706336025941	True	8	2	6	True	False
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T153907Z_lypla1_fc025_v3	COAD_LYPLA1_fc025_v3	LYPLA1_high_low	NA	NA	ITPR2	donor	8	8	edgeR_log2FC_high_vs_low	-0.260951290832311	NA	NA	0.0011918463419715	NA	11058_gene_nominal_P	11058	DONE	NOMINAL_P_ONLY	Uhlitz_GSE166555_author_CNA	-0.260951290832311	6.48720306570992	12.0056823072264	lower_in_LYPLA1_high	-0.446575871345886	0.0079501100708744	True	8	2	6	True	True
