cohort	contrast	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	library	p_resolution_note
Wu2021	high_vs_low_detected	prerank	Parkinson disease	-0.4660398972738269	-1.484683775393055	0.0	0.06674389996355405	0.816	92/208	22.88%	NDUFS5;UQCRH;UBA52;RPS27A;GNAS;COX5A;COX4I1;PSMB2;PSMA7;ATP5F1C;TUBB;ATP5F1A;ATP5MC3;PSMD7;CALM1;PSMD8;SDHB;PSMB5;UCHL1;TUBB6;KIF5B;SDHD;UQCRFS1;CYCS;ADRM1;ATP5F1B;PSMA5;UBE2J2;CAMK2G;NDUFB7;UQCRHL;TUBA1C;UBE2L3;VDAC2;NDUFS3;SLC25A6;PSMD2;PSMD1;PSMC3;SDHA;PSMC1;SEM1;NFE2L2;TUBA4A;BAX;PSMC4;GNAI2;PRKACB;TXN2;MAP3K5;NDUFV1;NDUFS6;KLC1;PSMA3;COX8A;TUBA1B;TUBB4B;UBE2G2;UQCRC1;SLC25A5;SNCA;DAXX;NDUFS7;PARK7;CALM3;UBE2J1;NDUFB9;TRAP1;PSMB6;PSMA4;CAMK2D;PSMA6;GPR37;NDUFA4;ATP5MC1;COX7A2L;ITPR2;COX6B1;GNAI1;NDUFC2;NDUFAB1;PRKACA;APAF1;NDUFA10;NDUFA1;ATP5F1E;EIF2S1;COX7B;PSMB4;ATP5PB;ATP5PF;NDUFB5	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Galactose metabolism	-0.5683062482930408	-1.4821269516708677	0.012987012987012988	0.06666081627065336	0.828	7/22	8.30%	PGM1;PFKP;UGP2;AKR1B1;GALE;PFKL;LCT	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	RNA transport	-0.4669442071085851	-1.4798111524845063	0.0	0.06642116895215218	0.838	75/153	31.32%	EIF3A;SRRM1;PNN;EIF3I;CLNS1A;EIF5B;RPP25;EIF5;UPF3A;EIF3B;EIF4E2;PABPC1;TPR;SUMO3;MAGOH;EIF4EBP1;PABPC4;EIF3F;UPF2;XPO1;RAN;RBM8A;STRAP;UBE2I;NUP93;EIF4G1;UPF3B;EIF3J;THOC3;POP1;EIF3G;EIF2S2;POP7;EIF4EBP2;RPP38;ACIN1;SEC13;DDX19A;ALYREF;RPP40;TGS1;THOC5;EIF4G3;EIF2B3;RNPS1;GEMIN7;XPO5;SEH1L;EIF2B4;NUP42;PAIP1;EIF2S1;EEF1A1;TACC3;THOC7;UPF1;NDC1;DDX19B;SNUPN;EIF3E;NUP62;RANGAP1;EIF3D;DDX39B;POM121;EIF2B5;KPNB1;NUP37;EIF2B2;POM121C;RPP30;POP4;FUS;NUP210;THOC2	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Protein digestion and absorption	-0.5067175104864204	-1.4723640215316849	0.007268951194184839	0.07105927562736722	0.859	26/45	26.35%	ATP1B3;KCNN4;COL8A1;COL6A1;COL6A2;COL1A1;COL1A2;COL6A3;SLC36A4;ATP1B1;MME;SLC3A2;COL5A1;COL18A1;COL5A2;COL3A1;COL9A3;DPP4;COL27A1;SLC1A5;ATP1A1;COL5A3;KCNK5;PRCP;COL7A1;SLC16A10	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Collecting duct acid secretion	0.38575684607087174	1.4719776080980953	0.014492753623188406	0.16097766540244418	0.163	4/21	6.05%	CA2;ATP6V1G1;ATP6V1C1;ATP6V0E1	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Influenza A	-0.46835263078183337	-1.466555664042437	0.0	0.07495995403928893	0.882	54/132	23.53%	CDK6;DNAJC3;HLA-DMA;HLA-DPB1;BID;HLA-DQA2;HLA-DPA1;FDPS;CDK4;HLA-DRA;PABPN1;CYCS;HNRNPUL1;IL18;HLA-DQB1;PIK3R1;XPO1;HLA-DQA1;RAB11B;HLA-DRB5;SLC25A6;KPNA6;IFNAR2;PML;HLA-DMB;IRF3;BAX;FAS;STAT1;TRADD;JAK1;CASP1;CPSF4;SLC25A5;IFNAR1;TNFRSF1A;AKT1;BAK1;CASP8;MAP2K2;HLA-DOB;CCL2;TMPRSS2;IL33;NFKBIB;CIITA;CCND3;APAF1;IFNGR2;EIF2S1;EIF2AK2;MAP2K1;IFIH1;MAVS	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Human cytomegalovirus infection	-0.45668107828679094	-1.4554575781116776	0.0	0.08403467536599907	0.908	86/185	32.28%	CALR;HLA-A;EGFR;CDK6;GNAS;HLA-E;HLA-B;GNB2;TAP1;PDIA3;CALM1;BID;HLA-F;B2M;HLA-C;CDK4;ROCK1;AKAP13;RPS6KB2;GNG12;CYCS;GNG4;PIK3R1;EIF4EBP1;VEGFA;RAC1;CX3CL1;PPP3CA;IRF3;BAX;GNAI2;PRKACB;FAS;TAP2;GSK3B;TRADD;GNG11;JAK1;ROCK2;TNFRSF1A;CREB5;CDKN2A;AKT1;BAK1;CASP8;BCAR1;GNB5;CALM3;MAP2K2;GNGT1;CCL2;CREB3L2;MAPK13;ITPR2;IL10RB;ADCY7;MTOR;GNAI1;PLCB4;PTGER4;PRKACA;MAP2K1;GNA12;E2F3;MAPK12;ITPR3;TAPBP;AKT3;E2F2;PLCB2;GNB1;FADD;MAP2K6;CRK;ARHGEF1;CALML5;GNG5;CALML4;PRKCA;GNG2;SOS1;CCND1;ADCY3;RHEB;NRAS;NFATC3	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Cysteine and methionine metabolism	-0.5152329929883651	-1.455423436854007	0.021141649048625793	0.0816623682971386	0.908	11/38	11.96%	PHGDH;LDHB;DNMT1;MDH2;MDH1;SRM;PSAT1;LDHA;ADI1;AHCY;GCLM	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Tuberculosis	-0.46159129435787044	-1.4452446279765965	0.0	0.09063238490613428	0.932	58/138	26.56%	HLA-DMA;CALM1;HLA-DPB1;BID;SPHK1;HLA-DQA2;HLA-DPA1;CTSD;C3;HLA-DRA;CYCS;IL18;HLA-DQB1;RFXANK;CAMK2G;HLA-DQA1;HLA-DRB5;IRAK1;PPP3CA;MRC2;HLA-DMB;CEBPG;BAX;CEBPB;ATP6V0B;HSPD1;LAMP1;BAD;STAT1;TRADD;JAK1;NFYC;CD74;TNFRSF1A;CLEC7A;RIPK2;ATP6V0D1;AKT1;CASP8;CALM3;HLA-DOB;CAMK2D;CIITA;MAPK13;IL10RB;LSP1;APAF1;TGFB2;IFNGR2;LBP;ITGB2;MAPK12;AKT3;TGFB1;CASP10;LAMP2;CTSS;FADD	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Various types of N-glycan biosynthesis	-0.5055294891669899	-1.43173787495045	0.027139874739039668	0.10424570828388563	0.953	12/37	12.77%	DDOST;MAN1A2;RPN1;ALG3;MGAT1;MGAT4B;TUSC3;HEXA;STT3A;DAD1;CHST9;RPN2	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	HIF-1 signaling pathway	-0.47141856203671495	-1.431070843808369	0.006024096385542169	0.1023478131866325	0.954	35/84	26.37%	ENO1;EGFR;LDHB;GAPDH;PFKP;RPS6;LTBR;EIF4E2;RPS6KB2;LDHA;EGLN3;EDN1;PFKL;PIK3R1;EIF4EBP1;VEGFA;CAMK2G;PGK1;PDHA1;EGLN1;HIF1A;AKT1;HMOX1;MAP2K2;RBX1;CAMK2D;MTOR;MKNK1;IFNGR2;MAP2K1;HK1;CUL2;AKT3;SERPINE1;MKNK2	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	MicroRNAs in cancer	-0.45489037603981675	-1.4288377827017642	0.0	0.10252936021239278	0.96	59/142	24.77%	EGFR;VIM;CDK6;FSCN1;STMN1;MARCKS;DNMT1;RDX;HDAC2;ROCK1;CDC25B;MET;PIK3R1;SERPINB5;VEGFA;SPRY2;UBE2I;SOX4;PLAU;ATM;EZH2;GLS;DDIT4;KIF23;TNC;NOTCH3;ST14;SLC7A1;CDKN2A;BAK1;PDGFA;HMOX1;MAP2K2;CYP1B1;HDAC1;TPM1;RECK;EFNA4;CDC25A;MTOR;CDCA5;PRKCE;HMGA2;ITGA5;TGFB2;EFNA3;TP63;ZEB1;ZEB2;MAP2K1;IRS2;E2F3;DICER1;DNMT3A;PIM1;PAK4;E2F2;BCL2L11;NOTCH2	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Base excision repair	-0.5113018487635884	-1.4231135347782877	0.027111574556830033	0.1069685236993692	0.968	16/33	28.92%	PARP1;POLD2;POLD3;POLE4;APEX1;PARP2;HMGB1;TDG;UNG;MBD4;APEX2;POLE2;POLD1;POLE3;MUTYH;LIG1	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Arginine biosynthesis	0.408346105019327	1.421529422440744	0.07692307692307693	0.11378002528445007	0.226	3/16	1.56%	GLUL;GLUD1;NAGS	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Aminoacyl-tRNA biosynthesis	-0.4950103736595212	-1.4201255509379396	0.013374485596707819	0.10852216342621793	0.97	21/44	32.62%	QRSL1;CARS2;WARS1;KARS1;YARS1;EPRS1;GARS1;QARS1;TARS1;YARS2;IARS1;FARSA;PSTK;MTFMT;VARS1;RARS2;AARS1;MARS1;NARS2;CARS1;FARSB	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Huntington disease	-0.4438827222319668	-1.4196028757097696	0.0	0.10658368464961393	0.97	99/259	22.96%	NDUFS5;UQCRH;AP2M1;COX5A;COX4I1;PSMB2;PSMA7;ATP5F1C;TUBB;ATP5F1A;ATP5MC3;PSMD7;TFAM;AP2S1;WIPI2;SOD2;CLTB;PSMD8;POLR2C;SDHB;HDAC2;POLR2J3;NRBF2;GPX7;PSMB5;TUBB6;KIF5B;SDHD;UQCRFS1;CYCS;ADRM1;ATP5F1B;PSMA5;CLTA;POLR2E;NDUFB7;UQCRHL;TUBA1C;VDAC2;NDUFS3;SLC25A6;PSMD2;PSMD1;PSMC3;SDHA;PSMC1;SEM1;SLC1A3;TUBA4A;BAX;PSMC4;MAP3K5;NDUFV1;NDUFS6;KLC1;POLR2G;PSMA3;COX8A;TUBA1B;GPX8;POLR2I;TUBB4B;UQCRC1;SLC25A5;CREB5;ACTR1B;NDUFS7;ACTR1A;IFT57;CASP8;POLR2F;NDUFB9;HDAC1;PSMB6;PSMA4;DCTN2;PSMA6;CREB3L2;NDUFA4;ATP5MC1;COX7A2L;COX6B1;MAP2K7;MTOR;PLCB4;NDUFC2;REST;NDUFAB1;APAF1;NDUFA10;NDUFA1;ATP5F1E;DCTN5;COX7B;PSMB4;ATP5PB;ATP5PF;NDUFB5;TAF4B	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Staphylococcus aureus infection	-0.48576365290924883	-1.4170849961766478	0.0163265306122449	0.10763041573539926	0.972	14/46	8.96%	C1S;HLA-DMA;HLA-DPB1;KRT14;HLA-DQA2;C1R;HLA-DPA1;C3;HLA-DRA;HLA-DQB1;HLA-DQA1;KRT16;HLA-DRB5;HLA-DMB	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Toxoplasmosis	-0.46105822444597916	-1.4168827236314612	0.0050200803212851405	0.10536680227884626	0.972	40/94	24.52%	ITGB1;HLA-DMA;HLA-DPB1;HLA-DQA2;LAMB3;LAMA4;HLA-DPA1;HLA-DRA;CYCS;HLA-DQB1;LAMB1;HLA-DQA1;HLA-DRB5;IRAK1;HLA-DMB;GNAI2;BAD;STAT1;LAMC1;JAK1;TNFRSF1A;AKT1;CASP8;PDPK1;HLA-DOB;ITGA6;LY96;NFKBIB;CIITA;MAPK13;BIRC3;IL10RB;MAP2K3;GNAI1;TGFB2;IFNGR2;LDLR;MAPK12;AKT3;TGFB1	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	mRNA surveillance pathway	-0.460659141785554	-1.4119037090997661	0.006036217303822937	0.10895964747853783	0.975	43/84	33.34%	SRRM1;PNN;UPF3A;SSU72;PAPOLA;PABPC1;MAGOH;PABPN1;PABPC4;UPF2;RBM8A;GSPT1;PPP1CA;PPP2R1A;UPF3B;DAZAP1;CPSF4;ACIN1;DDX19A;ALYREF;GSPT2;HBS1L;RNPS1;NUDT21;CPSF2;WDR33;UPF1;PELO;DDX19B;PPP2R5C;CSTF3;PPP2R3C;PPP2R1B;PPP2R2D;PPP2R5D;DDX39B;CPSF6;PPP2CB;PCF11;FUS;CSTF2;MAGOHB;SMG6	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Prion disease	-0.4402735915418916	-1.4106580890450175	0.0	0.10835874567305982	0.975	86/222	22.88%	NDUFS5;UQCRH;COX5A;CYBA;COX4I1;PSMB2;PRNP;PSMA7;CAV2;ATP5F1C;CAV1;TUBB;ATP5F1A;ATP5MC3;PSMD7;PSMD8;SDHB;PSMB5;TUBB6;KIF5B;SDHD;UQCRFS1;CYCS;PIK3R1;ADRM1;ATP5F1B;PSMA5;RAC1;NDUFB7;UQCRHL;TUBA1C;VDAC2;NDUFS3;SLC25A6;PPP3CA;PSMD2;PSMD1;CSNK2A2;PSMC3;SDHA;PSMC1;SEM1;TUBA4A;BAX;PSMC4;PRKACB;BAD;NDUFV1;GSK3B;NDUFS6;KLC1;PSMA3;COX8A;TUBA1B;LAMC1;TUBB4B;UQCRC1;SLC25A5;NCAM1;CREB5;NDUFS7;STIP1;NDUFB9;PSMB6;PSMA4;PSMA6;CREB3L2;MAPK13;NDUFA4;ATP5MC1;COX7A2L;ITPR2;COX6B1;NDUFC2;NDUFAB1;PRKACA;APAF1;NDUFA10;NDUFA1;ATP5F1E;EIF2S1;COX7B;PSMB4;ATP5PB;ATP5PF;NDUFB5	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Human T-cell leukemia virus 1 infection	-0.4400668709069548	-1.4075274792784265	0.0	0.11043207514716673	0.976	71/197	25.01%	CALR;HLA-A;HLA-E;HLA-B;TSPO;HLA-DMA;HLA-DPB1;HLA-F;RANBP1;B2M;HLA-DQA2;LTBR;HLA-C;HLA-DPA1;FDPS;CDK4;TLN1;IL15RA;HLA-DRA;CHEK1;MMP7;HLA-DQB1;PIK3R1;XPO1;RAN;HLA-DQA1;VDAC2;HLA-DRB5;ATM;SLC25A6;PPP3CA;TGFBR2;CDC20;HLA-DMB;CCNB2;BAX;PRKACB;NFKB2;TLN2;JAK1;SLC25A5;TNFRSF1A;CREB5;CDKN2A;NRP1;AKT1;CDC16;MAP2K2;CDKN2C;HLA-DOB;MAD1L1;BUB1B;FOSL1;CREB3L2;CCND3;PTTG1;ADCY7;CRTC3;PRKACA;TGFB2;ITGB2;SMAD3;MAP2K1;RELB;ANAPC5;E2F3;CCNA2;AKT3;TGFB1;E2F2;CANX	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Propanoate metabolism	-0.5147475346776371	-1.4045459632393924	0.035789473684210524	0.11195888224673928	0.979	8/31	9.27%	LDHB;HADHA;ECHDC1;ACAT1;LDHA;ECHS1;SUCLG1;ACAT2	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Fatty acid elongation	-0.5233079192243256	-1.4004978622131128	0.0481283422459893	0.11541073827532283	0.985	9/25	10.63%	ACAA2;HADHA;HACD1;ELOVL1;ECHS1;HSD17B12;HACD2;MECR;TECR	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Amino sugar and nucleotide sugar metabolism	-0.4874959848439973	-1.4002757824608276	0.018518518518518517	0.11326315198275771	0.985	14/43	17.93%	PGM1;GPI;CYB5R3;GMDS;UGP2;GALE;CMAS;HEXA;NANS;CYB5R2;GFUS;PGM3;NAGK;PMM2	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	DNA replication	-0.5068533304822798	-1.4002694460394662	0.038461538461538464	0.1110619907273288	0.985	20/35	28.92%	RNASEH1;POLD2;MCM7;POLD3;RNASEH2A;POLE4;RFC2;RNASEH2B;RFC4;SSBP1;RPA2;MCM2;POLE2;MCM3;MCM6;MCM4;POLD1;POLE3;MCM5;LIG1	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Kaposi sarcoma-associated herpesvirus infection	-0.4416145073142217	-1.3975140176973484	0.0	0.11247854367262121	0.986	75/156	32.75%	HLA-A;UBA52;RPS27A;CDK6;HLA-E;HLA-B;GNB2;CALM1;BID;HLA-F;HLA-C;TCF7L2;CDK4;ATG3;C3;GNG12;CYCS;GNG4;TCF7L1;PIK3R1;VEGFA;RAC1;PPP3CA;IFNAR2;RCAN1;CXCL2;IRF3;BAX;FAS;GSK3B;STAT1;TRADD;CXCL3;GNG11;JAK1;LYN;IFNAR1;TNFRSF1A;MICA;HIF1A;AKT1;BAK1;CASP8;GNB5;CALM3;MAP2K2;GNGT1;MAPK13;ITPR2;MAP2K7;MTOR;GABARAPL1;EIF2AK2;MAP2K1;E2F3;MAPK12;ITPR3;AKT3;E2F2;GNB1;CXCL1;FADD;MAP2K6;CALML5;GNG5;CALML4;IRF9;IFNGR1;GNG2;CREBBP;CCND1;NRAS;NFATC3;TRAF3;PTGS2	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Cellular senescence	-0.4388886842120911	-1.3964233765007834	0.004008016032064128	0.11181484384111923	0.986	69/144	32.28%	HLA-A;CDK6;HLA-E;HLA-B;MRAS;CALM1;HLA-F;RRAS2;HLA-C;ZFP36L2;E2F4;CDK4;RRAS;CHEK1;MYBL2;PIK3R1;GADD45A;EIF4EBP1;VDAC2;PPP1CA;ATM;SLC25A6;PPP3CA;TGFBR2;FOXM1;CCNB2;CAPN1;SLC25A5;CDKN2A;HIPK2;AKT1;CALM3;MAP2K2;MAPK13;CCND3;ITPR2;TRPV4;MAP2K3;CDC25A;MTOR;RAD9A;TGFB2;SMAD3;MAP2K1;E2F3;MAPK12;ITPR3;CCNA2;TRAF3IP2;AKT3;TGFB1;E2F2;SERPINE1;CCND2;MAP2K6;HUS1;MRE11;IGFBP3;RBBP4;CALML5;MCU;ETS1;SMAD2;CALML4;CCND1;RHEB;NRAS;ZFP36L1;NFATC3	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Dilated cardiomyopathy	-0.4674150509880349	-1.388924564274484	0.028659160696008188	0.11911419283971332	0.988	24/54	26.34%	GNAS;ITGB1;TPM2;DMD;ITGB8;CACNB4;PRKACB;ITGA2;TPM4;SGCB;CACNA2D1;ITGA6;EMD;TPM1;ADCY7;ITGB4;ITGA5;PRKACA;TGFB2;LMNA;SGCD;TGFB1;TPM3;ATP2A2	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Systemic lupus erythematosus	-0.4543506739168225	-1.3883838261918138	0.012170385395537525	0.11762384995840368	0.988	19/77	8.96%	C1S;H4C3;HLA-DMA;HLA-DPB1;HLA-DQA2;ACTN4;C1R;H2AZ2;HLA-DPA1;SNRPD1;C3;HLA-DRA;MACROH2A2;HLA-DQB1;SSB;HLA-DQA1;ACTN1;HLA-DRB5;HLA-DMB	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Fc gamma R-mediated phagocytosis	-0.4523387290550135	-1.3845312701469352	0.012060301507537688	0.12091953682916225	0.99	33/85	24.43%	WASF2;ARPC2;MARCKS;GSN;ACTR3B;ARPC5L;SPHK1;BIN1;MYO10;VASP;PLPP3;RPS6KB2;PIK3R1;ARPC1B;RAC1;DNM2;ACTR3;ACTR2;MARCKSL1;ARPC1A;PLPP2;LYN;AKT1;ASAP1;CFL2;LIMK1;PAK1;CDC42;PRKCE;MAP2K1;PLD1;CFL1;AKT3	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Human immunodeficiency virus 1 infection	-0.4373614431257974	-1.3822493555665258	0.001	0.12147528266188339	0.99	65/173	24.43%	CALR;HLA-A;HLA-E;HLA-B;GNB2;TAP1;PDIA3;CALM1;BID;HLA-F;B2M;HLA-C;CHEK1;RPS6KB2;GNG12;CYCS;GNG4;PIK3R1;RAC1;AP1M1;CUL5;IRAK1;ATM;PPP3CA;BST2;CCNB2;IRF3;BAX;GNAI2;BAD;FAS;TAP2;PAK2;RNF7;TRADD;GNG11;TNFRSF1A;AKT1;BAK1;CASP8;GNB5;CALM3;MAP2K2;CFL2;CUL4A;GNGT1;LIMK1;RBX1;MAPK13;ITPR2;PAK1;MAP2K7;MAP2K3;MTOR;GNAI1;AP1B1;MAP2K1;APOBEC3C;PAK3;MAPK12;CFL1;ITPR3;PAK4;TAPBP;AKT3	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Platelet activation	-0.4467059184007264	-1.372401388691574	0.01805416248746239	0.1326050356900383	0.993	58/95	41.43%	GNAS;ITGB1;GUCY1A1;TLN1;VASP;ROCK1;MYL12A;PIK3R1;MYLK;COL1A1;COL1A2;PPP1CA;GNAI2;PRKACB;ITGA2;TLN2;ROCK2;LYN;COL3A1;AKT1;MYL12B;MAPK13;ITPR2;PRKCI;ADCY7;GNAI1;PLCB4;PRKACA;PRKCZ;ORAI1;MAPK12;ITPR3;AKT3;PLCB2;FYN;ARHGAP35;P2RY1;ARHGEF1;GUCY1B1;PPP1R12A;FGB;ADCY3;PTGS1;PLCG2;MAPK14;FGG;TBXA2R;GNAQ;RAP1A;MAPK11;PRKG1;F2R;MAPK1;TBXAS1;PLA2G4A;PLCB3;ACTB;FGA	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	RNA polymerase	-0.5024399582452486	-1.3698212934740293	0.053125	0.13403288997445795	0.993	18/31	35.22%	POLR2C;POLR2J3;POLR2E;POLR2G;POLR2I;POLR1F;POLR1E;POLR2F;POLR3D;POLR1H;POLR1A;POLR1C;POLR3G;POLR2A;POLR3A;POLR1D;POLR2D;POLR3H	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Vibrio cholerae infection	-0.4721493241414938	-1.3686549330403013	0.032586558044806514	0.1332547040109145	0.993	17/46	21.37%	KDELR2;GNAS;TJP1;SEC61B;KDELR1;ERO1A;SEC61A1;ARF1;SEC61G;KDELR3;ATP6V0B;PRKACB;ATP6V0D1;PDIA4;TJP2;PRKACA;ATP6V1F	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Glucagon signaling pathway	-0.44563343721451143	-1.3630607164203792	0.01407035175879397	0.13936494967901755	0.997	32/81	25.34%	GNAS;LDHB;PKM;PFKP;CALM1;LDHA;PRMT1;PFKL;CAMK2G;PGAM1;PPP3CA;PDHA1;PRKACB;CREB5;AKT1;PPARA;CALM3;CAMK2D;CREB3L2;PPP4C;ITPR2;PPP4R3B;PLCB4;PRKACA;PYGB;PPP4R3A;ITPR3;AKT3;PYGL;SIK2;PHKG2;PLCB2	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Hematopoietic cell lineage	-0.46614077008139215	-1.3604525979573894	0.045174537987679675	0.1416833808706318	0.997	16/52	16.82%	HLA-DMA;HLA-DPB1;HLA-DQA2;HLA-DPA1;HLA-DRA;CD59;HLA-DQB1;CD24;HLA-DQA1;HLA-DRB5;HLA-DMB;ITGA2;MME;CSF1;HLA-DOB;ITGA6	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Diabetic cardiomyopathy	-0.43006083323425004	-1.3595879458385558	0.005	0.14056584918804582	0.997	72/168	26.89%	NDUFS5;UQCRH;COX5A;CYBA;COX4I1;GAPDH;ATP5F1C;ATP5F1A;ATP5MC3;PARP1;SDHB;CTSD;MMP2;SDHD;UQCRFS1;G6PD;PIK3R1;ATP5F1B;CAMK2G;RAC1;NDUFB7;UQCRHL;COL1A1;COL1A2;VDAC2;NDUFS3;PPP1CA;SLC25A6;PDHA1;TGFBR2;SDHA;TBC1D4;PDK3;NDUFV1;GSK3B;NDUFS6;COX8A;UQCRC1;SLC25A5;COL3A1;NDUFS7;AKT1;PPARA;NDUFB9;CAMK2D;MAPK13;NDUFA4;ATP5MC1;COX7A2L;COX6B1;MTOR;PLCB4;NDUFC2;NDUFAB1;NDUFA10;TGFB2;NDUFA1;ATP5F1E;PRKCZ;COX7B;ATP5PB;SMAD3;ATP5PF;NDUFB5;MAPK12;AKT3;TGFB1;PLCB2;ATP2A2;CYC1;GFPT2;NDUFA12	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	ECM-receptor interaction	-0.4621653969621282	-1.359065725617467	0.03665987780040733	0.13913814013570577	0.998	20/52	20.85%	ITGB1;LAMB3;LAMA4;COL6A1;COL6A2;SDC1;LAMB1;COL1A1;COL1A2;COL6A3;FN1;ITGB8;ITGA2;TNC;LAMC1;HSPG2;COL9A3;ITGA6;ITGB4;ITGA5	KEGG_2021_Human	zero means below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Alzheimer disease	-0.4205537135228272	-1.357144405972964	0.0	0.13951509577683313	0.998	121/302	26.56%	NDUFS5;UQCRH;BACE2;COX5A;COX4I1;PSMB2;PSMA7;GAPDH;ATP5F1C;TUBB;ATP5F1A;ATP5MC3;PSMD7;CALM1;BID;WIPI2;PSMD8;SDHB;NRBF2;PSMB5;TUBB6;KIF5B;SDHD;UQCRFS1;CYCS;RTN3;RTN4;PIK3R1;ADRM1;ATP5F1B;PSMA5;CHRM3;NDUFB7;UQCRHL;TUBA1C;FZD7;VDAC2;NDUFS3;SLC25A6;PPP3CA;LRP6;PSMD2;PSMD1;CSNK2A2;PSMC3;FZD1;SDHA;PSMC1;SEM1;LRP5;CAPN1;TUBA4A;APOE;PSMC4;NAE1;BAD;MAP3K5;FAS;NDUFV1;MME;GSK3B;NDUFS6;KLC1;PSMA3;COX8A;TUBA1B;LRP1;TUBB4B;HSD17B10;BACE1;UQCRC1;SLC25A5;SNCA;TNFRSF1A;CSF1;NDUFS7;DKK1;AKT1;CASP8;CALM3;MAP2K2;FZD6;NDUFB9;PSMB6;PSMA4;PSMA6;NDUFA4;ATP5MC1;COX7A2L;ITPR2;COX6B1;MAP2K7;MTOR;PLCB4;NDUFC2;NDUFAB1;APAF1;NDUFA10;NDUFA1;ATP5F1E;EIF2S1;COX7B;EIF2AK2;PSMB4;ATP5PB;CSNK1E;ATP5PF;NDUFB5;MAP2K1;APH1A;IRS2;ITPR3;TUBB3;AKT3;PLCB2;ADAM10;ERN1;PSMD14;ATP2A2;CYC1;FADD	KEGG_2021_Human	zero means below permutation resolution, not exact zero
